param_name,param_value,ctrl_freq,trial,rng_seed,jitter_value,terrain,crash,success,max_x,vx_m_s
sliding_friction,0.5318295896944989,10.0,4,710787490,0.0,flat,False,True,0.27992602855242604,0.09652621673320706
sliding_friction,0.5318295896944989,30.0,4,1124670750,0.0,flat,False,True,0.5769880955281571,0.19896128091346743
sliding_friction,2.0,10.0,0,569045089,0.0,flat,False,True,0.49124722708065477,0.16930046330003728
sliding_friction,2.0,10.0,2,1855976588,0.0,flat,False,True,0.48599758167981594,0.16741558057990819
sliding_friction,2.0,10.0,1,89099571,0.0,flat,False,True,0.4575492294335322,0.15768036382026088
sliding_friction,2.0,10.0,3,1376031070,0.0,flat,False,True,0.37946596383867615,0.13075525315129974
sliding_friction,2.0,50.0,3,1887700675,0.0,flat,False,True,1.1018621689667492,0.3797828190067388
sliding_friction,2.0,50.0,2,220162545,0.0,flat,False,True,1.1298353866144855,0.3894516403276479
sliding_friction,2.0,10.0,4,995424439,0.0,flat,False,True,0.4848594508342242,0.16702272105680455
sliding_friction,2.0,50.0,4,1507094044,0.0,flat,False,True,1.1867965443251836,0.4091446775952348
sliding_friction,2.0,50.0,0,981375807,0.0,flat,False,True,1.1240980058848946,0.38745015384847564
sliding_friction,2.0,30.0,4,1898531634,0.0,flat,False,True,0.6335251993724794,0.218287056624888
sliding_friction,2.0,50.0,1,600769176,0.0,flat,False,True,1.1151952949684507,0.38437990576069264
sliding_friction,2.0,30.0,2,611600135,0.0,flat,False,True,0.6359895812827531,0.21921171238056922
torsional_friction,1e-06,10.0,0,1975182304,0.0,flat,False,True,0.2662434885136105,0.09180809947892896
sliding_friction,2.0,30.0,3,131654617,0.0,flat,False,True,0.6453212730881718,0.2224292694551706
sliding_friction,2.0,30.0,0,1472152284,0.0,flat,False,True,0.6096795745253022,0.21013907700934537
sliding_friction,2.0,30.0,1,992206766,0.0,flat,False,True,0.6206279411733492,0.21383978641999826
